MODEL - 1686747730,1686747746.015,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747746.043,1.0,0.0,0.9,0.0339
MODEL - 1686747730,1686747746.065,1.0,0.0001,1.0,0.0217
MODEL - 1686747730,1686747746.09,1.0,0.0001,1.0,0.0217
MODEL - 1686747730,1686747746.112,1.0,0.0,0.7,0.2314
MODEL - 1686747730,1686747746.132,1.0,0.0,1.0,0.0217
MODEL - 1686747730,1686747746.157,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747746.182,1.0,0.0,0.9,0.0332
MODEL - 1686747730,1686747746.206,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747746.225,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747746.247,1.0,0.0,0.9,0.0327
MODEL - 1686747730,1686747746.27,1.0,0.0001,1.0,0.0003
MODEL - 1686747730,1686747746.292,0.95,0.0501,1.0,0.0217
MODEL - 1686747730,1686747746.312,0.95,0.05,1.0,0.0003
MODEL - 1686747730,1686747746.328,1.0,0.0,0.7,0.2318
MODEL - 1686747730,1686747746.357,1.0,0.0,0.7,0.232
MODEL - 1686747730,1686747746.377,1.0,0.0001,0.7,0.2319
MODEL - 1686747730,1686747746.403,1.0,0.0001,0.9,0.0338
MODEL - 1686747730,1686747746.429,1.0,0.0,0.9,0.1109
MODEL - 1686747730,1686747746.45,1.0,0.0,0.9,0.0337
MODEL - 1686747730,1686747746.477,1.0,0.0,0.7,0.2317
MODEL - 1686747730,1686747746.499,1.0,0.0,0.8,0.1317
MODEL - 1686747730,1686747746.523,1.0,0.0,0.9,0.1109
MODEL - 1686747730,1686747746.544,1.0,0.0,1.0,0.0216
MODEL - 1686747730,1686747746.563,1.0,0.0,1.0,0.0216
MODEL - 1686747730,1686747746.585,1.0,0.0001,1.0,0.0216
MODEL - 1686747730,1686747746.611,0.95,0.0501,0.7,0.2317
MODEL - 1686747730,1686747746.635,0.95,0.05,1.0,0.0215
MODEL - 1686747730,1686747746.652,1.0,0.0,0.7,0.2323
MODEL - 1686747730,1686747746.68,1.0,0.0,0.7,0.2326
MODEL - 1686747730,1686747746.702,1.0,0.0001,0.9,0.1108
MODEL - 1686747730,1686747746.723,1.0,0.0001,1.0,0.0214
MODEL - 1686747730,1686747746.743,1.0,0.0,0.9,0.1108
MODEL - 1686747730,1686747746.763,1.0,0.0,0.7,0.2321
MODEL - 1686747730,1686747746.786,1.0,0.0,0.9,0.1108
MODEL - 1686747730,1686747746.817,1.0,0.0,0.7,0.232
MODEL - 1686747730,1686747746.84,1.0,0.0,1.0,0.0215
MODEL - 1686747730,1686747746.86,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747746.88,1.0,0.0,0.9,0.0334
MODEL - 1686747730,1686747746.903,1.0,0.0001,0.9,0.1109
MODEL - 1686747730,1686747746.925,0.95,0.0501,1.0,0.0001
MODEL - 1686747730,1686747746.949,0.95,0.05,1.0,0.0003
MODEL - 1686747730,1686747746.968,1.0,0.0,0.9,0.1108
MODEL - 1686747730,1686747746.998,1.0,0.0,1.0,0.0213
MODEL - 1686747730,1686747747.023,1.0,0.0001,0.9,0.0344
MODEL - 1686747730,1686747747.045,1.0,0.0001,1.0,0.0003
MODEL - 1686747730,1686747747.066,1.0,0.0,0.9,0.1108
MODEL - 1686747730,1686747747.086,1.0,0.0,0.9,0.0341
MODEL - 1686747730,1686747747.11,1.0,0.0,1.0,0.0214
MODEL - 1686747730,1686747747.13,1.0,0.0,0.7,0.2321
MODEL - 1686747730,1686747747.152,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747747.174,1.0,0.0,0.9,0.1109
MODEL - 1686747730,1686747747.193,1.0,0.0,0.7,0.2318
MODEL - 1686747730,1686747747.218,1.0,0.0001,0.7,0.2318
MODEL - 1686747730,1686747747.24,0.95,0.0501,0.8,0.1321
MODEL - 1686747730,1686747747.26,0.95,0.05,0.9,0.0341
MODEL - 1686747730,1686747747.279,1.0,0.0,0.7,0.2325
MODEL - 1686747730,1686747747.306,1.0,0.0,0.7,0.2328
MODEL - 1686747730,1686747747.326,1.0,0.0001,1.0,0.0212
MODEL - 1686747730,1686747747.347,1.0,0.0001,0.9,0.0342
MODEL - 1686747730,1686747747.366,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747747.388,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747747.412,1.0,0.0,1.0,0.0213
MODEL - 1686747730,1686747747.441,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747747.463,1.0,0.0,1.0,0.0213
MODEL - 1686747730,1686747747.485,1.0,0.0,0.7,0.2317
MODEL - 1686747730,1686747747.509,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747747.53,1.0,0.0001,1.0,0.0213
MODEL - 1686747730,1686747747.556,0.95,0.0501,1.0,0.0001
MODEL - 1686747730,1686747747.578,0.95,0.05,0.9,0.034
MODEL - 1686747730,1686747747.597,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747747.629,1.0,0.0,0.9,0.0345
MODEL - 1686747730,1686747747.661,1.0,0.0001,0.9,0.1108
MODEL - 1686747730,1686747747.691,1.0,0.0001,0.7,0.2327
MODEL - 1686747730,1686747747.719,1.0,0.0,0.7,0.2325
MODEL - 1686747730,1686747747.76,1.0,0.0,0.7,0.2324
MODEL - 1686747730,1686747747.79,1.0,0.0,0.9,0.0341
MODEL - 1686747730,1686747747.815,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747747.842,1.0,0.0,0.9,0.1108
MODEL - 1686747730,1686747747.874,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747747.906,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747747.932,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747747.961,0.95,0.0501,1.0,0.0211
MODEL - 1686747730,1686747747.992,0.95,0.05,0.7,0.2325
MODEL - 1686747730,1686747748.009,1.0,0.0,1.0,0.021
MODEL - 1686747730,1686747748.044,1.0,0.0,0.9,0.1107
MODEL - 1686747730,1686747748.073,1.0,0.0001,0.7,0.2328
MODEL - 1686747730,1686747748.098,1.0,0.0001,0.9,0.0344
MODEL - 1686747730,1686747748.125,1.0,0.0,1.0,0.021
MODEL - 1686747730,1686747748.148,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747748.174,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747748.196,1.0,0.0,0.7,0.2323
MODEL - 1686747730,1686747748.218,1.0,0.0,0.9,0.0339
MODEL - 1686747730,1686747748.242,1.0,0.0,1.0,0.0211
MODEL - 1686747730,1686747748.264,1.0,0.0,1.0,0.0211
MODEL - 1686747730,1686747748.288,1.0,0.0001,0.9,0.0337
MODEL - 1686747730,1686747748.311,0.95,0.0501,0.9,0.1107
MODEL - 1686747730,1686747748.332,0.95,0.05,0.9,0.0341
MODEL - 1686747730,1686747748.351,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747748.383,1.0,0.0,0.9,0.1106
MODEL - 1686747730,1686747748.41,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747748.432,1.0,0.0001,0.9,0.0342
MODEL - 1686747730,1686747748.455,1.0,0.0,0.7,0.2324
MODEL - 1686747730,1686747748.476,1.0,0.0,1.0,0.0209
MODEL - 1686747730,1686747748.501,1.0,0.0,0.9,0.034
MODEL - 1686747730,1686747748.525,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747748.554,1.0,0.0,1.0,0.021
MODEL - 1686747730,1686747748.575,1.0,0.0,0.7,0.232
MODEL - 1686747730,1686747748.596,1.0,0.0,0.7,0.2319
MODEL - 1686747730,1686747748.623,1.0,0.0001,0.9,0.1107
MODEL - 1686747730,1686747748.649,0.95,0.0501,0.9,0.1106
MODEL - 1686747730,1686747748.675,0.95,0.05,0.9,0.0341
MODEL - 1686747730,1686747748.694,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747748.725,1.0,0.0,0.8,0.133
MODEL - 1686747730,1686747748.746,1.0,0.0001,0.7,0.2329
MODEL - 1686747730,1686747748.775,1.0,0.0001,0.9,0.1105
MODEL - 1686747730,1686747748.797,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747748.822,1.0,0.0,0.8,0.1327
MODEL - 1686747730,1686747748.851,1.0,0.0,1.0,0.0208
MODEL - 1686747730,1686747748.878,1.0,0.0,1.0,0.0208
MODEL - 1686747730,1686747748.908,1.0,0.0,0.9,0.0341
MODEL - 1686747730,1686747748.929,1.0,0.0,0.9,0.0339
MODEL - 1686747730,1686747748.95,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747748.975,1.0,0.0001,1.0,0.0209
MODEL - 1686747730,1686747748.997,0.95,0.0501,1.0,0.0002
MODEL - 1686747730,1686747749.025,0.95,0.05,0.9,0.0343
MODEL - 1686747730,1686747749.047,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747749.081,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747749.107,1.0,0.0001,0.8,0.1329
MODEL - 1686747730,1686747749.127,1.0,0.0001,0.7,0.2328
MODEL - 1686747730,1686747749.154,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747749.179,1.0,0.0,0.9,0.0342
MODEL - 1686747730,1686747749.206,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747749.228,1.0,0.0,0.7,0.2324
MODEL - 1686747730,1686747749.251,1.0,0.0,1.0,0.0208
MODEL - 1686747730,1686747749.275,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747749.305,1.0,0.0,0.9,0.1106
MODEL - 1686747730,1686747749.335,1.0,0.0001,0.9,0.0337
MODEL - 1686747730,1686747749.36,0.95,0.0501,1.0,0.0208
MODEL - 1686747730,1686747749.382,0.95,0.05,0.7,0.2324
MODEL - 1686747730,1686747749.406,1.0,0.0,0.9,0.0343
MODEL - 1686747730,1686747749.438,1.0,0.0,1.0,0.0206
MODEL - 1686747730,1686747749.46,1.0,0.0001,0.7,0.2327
MODEL - 1686747730,1686747749.484,1.0,0.0001,0.7,0.2326
MODEL - 1686747730,1686747749.509,1.0,0.0,0.9,0.0341
MODEL - 1686747730,1686747749.532,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747749.608,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747749.646,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747749.69,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747749.716,1.0,0.0,1.0,0.0208
MODEL - 1686747730,1686747749.747,1.0,0.0,0.9,0.0335
MODEL - 1686747730,1686747749.783,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747749.829,0.95,0.0501,1.0,0.0207
MODEL - 1686747730,1686747749.88,0.95,0.05,0.7,0.2324
MODEL - 1686747730,1686747749.924,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747750.028,1.0,0.0,1.0,0.0206
MODEL - 1686747730,1686747750.132,1.0,0.0001,1.0,0.0206
MODEL - 1686747730,1686747750.223,1.0,0.0001,0.8,0.1325
MODEL - 1686747730,1686747750.409,1.0,0.0,0.8,0.1323
MODEL - 1686747730,1686747750.482,1.0,0.0,0.9,0.1105
MODEL - 1686747730,1686747750.52,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747750.547,1.0,0.0,0.9,0.0337
MODEL - 1686747730,1686747750.587,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747750.628,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747750.673,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747750.723,1.0,0.0001,1.0,0.0207
MODEL - 1686747730,1686747750.767,0.95,0.0501,0.7,0.2322
MODEL - 1686747730,1686747750.816,0.95,0.05,1.0,0.0206
MODEL - 1686747730,1686747750.852,1.0,0.0,0.9,0.1104
MODEL - 1686747730,1686747750.931,1.0,0.0,0.9,0.0344
MODEL - 1686747730,1686747750.977,1.0,0.0001,1.0,0.0205
MODEL - 1686747730,1686747751.011,1.0,0.0001,1.0,0.0002
MODEL - 1686747730,1686747751.045,1.0,0.0,0.8,0.1326
MODEL - 1686747730,1686747751.081,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747751.114,1.0,0.0,0.9,0.1104
MODEL - 1686747730,1686747751.142,1.0,0.0,0.8,0.1325
MODEL - 1686747730,1686747751.168,1.0,0.0,0.7,0.2325
MODEL - 1686747730,1686747751.195,1.0,0.0,1.0,0.0002
MODEL - 1686747730,1686747751.231,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747751.274,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747751.31,0.95,0.05,0.9,0.1104
MODEL - 1686747730,1686747751.347,0.95,0.05,0.7,0.2326
MODEL - 1686747730,1686747751.376,1.0,0.0,0.8,0.1328
MODEL - 1686747730,1686747751.42,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747751.455,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747751.484,1.0,0.0001,0.9,0.0342
MODEL - 1686747730,1686747751.529,1.0,0.0,0.8,0.1326
MODEL - 1686747730,1686747751.56,1.0,0.0,0.7,0.2326
MODEL - 1686747730,1686747751.606,1.0,0.0,1.0,0.0205
MODEL - 1686747730,1686747751.656,1.0,0.0,1.0,0.0205
MODEL - 1686747730,1686747751.7,1.0,0.0,1.0,0.0205
MODEL - 1686747730,1686747751.754,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747751.823,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747751.884,1.0,0.0001,0.9,0.0336
MODEL - 1686747730,1686747751.94,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747751.976,0.95,0.05,0.7,0.2325
MODEL - 1686747730,1686747752.014,1.0,0.0,0.7,0.2328
MODEL - 1686747730,1686747752.059,1.0,0.0,1.0,0.0203
MODEL - 1686747730,1686747752.093,1.0,0.0001,0.7,0.2329
MODEL - 1686747730,1686747752.128,1.0,0.0001,0.7,0.2329
MODEL - 1686747730,1686747752.164,1.0,0.0,0.7,0.2327
MODEL - 1686747730,1686747752.211,1.0,0.0,0.8,0.1327
MODEL - 1686747730,1686747752.242,1.0,0.0,0.9,0.034
MODEL - 1686747730,1686747752.279,1.0,0.0,0.7,0.2325
MODEL - 1686747730,1686747752.311,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747752.343,1.0,0.0,0.9,0.1104
MODEL - 1686747730,1686747752.381,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747752.416,1.0,0.0001,1.0,0.0003
MODEL - 1686747730,1686747752.45,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747752.48,0.95,0.05,0.9,0.1103
MODEL - 1686747730,1686747752.507,1.0,0.0,1.0,0.0203
MODEL - 1686747730,1686747752.543,1.0,0.0,0.7,0.2329
MODEL - 1686747730,1686747752.573,1.0,0.0001,0.9,0.1103
MODEL - 1686747730,1686747752.688,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747752.748,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747752.808,1.0,0.0,0.8,0.1325
MODEL - 1686747730,1686747752.857,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747752.9,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747752.932,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747752.975,1.0,0.0,0.7,0.2321
MODEL - 1686747730,1686747753.006,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747753.033,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747753.056,0.95,0.05,0.7,0.2323
MODEL - 1686747730,1686747753.081,0.95,0.05,1.0,0.0203
MODEL - 1686747730,1686747753.11,1.0,0.0,1.0,0.0203
MODEL - 1686747730,1686747753.146,1.0,0.0,0.9,0.0343
MODEL - 1686747730,1686747753.175,1.0,0.0001,0.9,0.0342
MODEL - 1686747730,1686747753.205,1.0,0.0001,1.0,0.0003
MODEL - 1686747730,1686747753.241,1.0,0.0,0.7,0.2325
MODEL - 1686747730,1686747753.275,1.0,0.0,0.8,0.1325
MODEL - 1686747730,1686747753.309,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747753.338,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747753.377,1.0,0.0,0.9,0.1103
MODEL - 1686747730,1686747753.411,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747753.443,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747753.473,1.0,0.0001,1.0,0.0003
MODEL - 1686747730,1686747753.499,0.95,0.05,0.7,0.2323
MODEL - 1686747730,1686747753.535,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747753.56,1.0,0.0,0.7,0.2326
MODEL - 1686747730,1686747753.601,1.0,0.0,0.9,0.0342
MODEL - 1686747730,1686747753.629,1.0,0.0001,1.0,0.0202
MODEL - 1686747730,1686747753.669,1.0,0.0001,0.9,0.1102
MODEL - 1686747730,1686747753.703,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747753.743,1.0,0.0,0.9,0.0338
MODEL - 1686747730,1686747753.779,1.0,0.0,0.7,0.2323
MODEL - 1686747730,1686747753.813,1.0,0.0,0.7,0.2323
MODEL - 1686747730,1686747753.847,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747753.875,1.0,0.0,0.7,0.2321
MODEL - 1686747730,1686747753.912,1.0,0.0,0.9,0.0334
MODEL - 1686747730,1686747753.952,1.0,0.0001,0.7,0.232
MODEL - 1686747730,1686747753.987,0.95,0.05,0.9,0.0336
MODEL - 1686747730,1686747754.02,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747754.046,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747754.089,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747754.127,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747754.165,1.0,0.0001,0.7,0.2325
MODEL - 1686747730,1686747754.208,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.245,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.276,1.0,0.0,0.7,0.2323
MODEL - 1686747730,1686747754.32,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747754.361,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747754.393,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747754.43,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.465,1.0,0.0001,0.9,0.0333
MODEL - 1686747730,1686747754.504,0.95,0.05,0.9,0.0334
MODEL - 1686747730,1686747754.542,0.95,0.05,0.9,0.0336
MODEL - 1686747730,1686747754.572,1.0,0.0,0.7,0.2324
MODEL - 1686747730,1686747754.626,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747754.664,1.0,0.0,1.0,0.0201
MODEL - 1686747730,1686747754.697,1.0,0.0001,0.9,0.1102
MODEL - 1686747730,1686747754.737,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747754.782,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.818,1.0,0.0,0.8,0.1319
MODEL - 1686747730,1686747754.847,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.88,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747754.91,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747754.944,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747754.987,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747755.028,0.95,0.05,1.0,0.0201
MODEL - 1686747730,1686747755.055,0.95,0.05,1.0,0.0003
MODEL - 1686747730,1686747755.084,1.0,0.0,0.8,0.1321
MODEL - 1686747730,1686747755.125,1.0,0.0,0.7,0.2322
MODEL - 1686747730,1686747755.158,1.0,0.0,0.8,0.1322
MODEL - 1686747730,1686747755.187,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747755.21,1.0,0.0,1.0,0.02
MODEL - 1686747730,1686747755.241,1.0,0.0,0.7,0.2319
MODEL - 1686747730,1686747755.262,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747755.291,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747755.316,1.0,0.0,0.7,0.2318
MODEL - 1686747730,1686747755.344,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747755.37,1.0,0.0,0.9,0.1102
MODEL - 1686747730,1686747755.393,1.0,0.0001,1.0,0.0001
MODEL - 1686747730,1686747755.419,0.95,0.05,1.0,0.02
MODEL - 1686747730,1686747755.446,0.95,0.05,0.9,0.1101
MODEL - 1686747730,1686747755.469,1.0,0.0,0.9,0.1101
MODEL - 1686747730,1686747755.508,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747755.535,1.0,0.0,0.8,0.1323
MODEL - 1686747730,1686747755.559,1.0,0.0,1.0,0.0199
MODEL - 1686747730,1686747755.589,1.0,0.0,0.9,0.1101
MODEL - 1686747730,1686747755.617,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747755.644,1.0,0.0,0.9,0.1101
MODEL - 1686747730,1686747755.677,1.0,0.0,0.7,0.2319
MODEL - 1686747730,1686747755.701,1.0,0.0,0.9,0.1101
MODEL - 1686747730,1686747755.729,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747755.755,1.0,0.0,1.0,0.0199
MODEL - 1686747730,1686747755.776,1.0,0.0001,0.8,0.1317
MODEL - 1686747730,1686747755.808,0.95,0.05,0.9,0.0332
MODEL - 1686747730,1686747755.839,0.95,0.05,0.9,0.1101
MODEL - 1686747730,1686747755.861,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747755.898,1.0,0.0,0.9,0.0337
MODEL - 1686747730,1686747755.924,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747755.953,1.0,0.0,0.9,0.1101
MODEL - 1686747730,1686747755.978,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747756.007,1.0,0.0,0.9,0.11
MODEL - 1686747730,1686747756.034,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747756.059,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747756.087,1.0,0.0,0.9,0.0331
MODEL - 1686747730,1686747756.112,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747756.144,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747756.174,1.0,0.0,0.8,0.1315
MODEL - 1686747730,1686747756.2,0.95,0.05,0.7,0.2316
MODEL - 1686747730,1686747756.225,0.95,0.05,1.0,0.0198
MODEL - 1686747730,1686747756.245,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747756.281,1.0,0.0,0.9,0.0332
MODEL - 1686747730,1686747756.306,1.0,0.0,0.7,0.2317
MODEL - 1686747730,1686747756.329,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747756.352,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747756.375,1.0,0.0,0.9,0.11
MODEL - 1686747730,1686747756.404,1.0,0.0,1.0,0.0198
MODEL - 1686747730,1686747756.436,1.0,0.0,0.9,0.0326
MODEL - 1686747730,1686747756.462,1.0,0.0,0.8,0.1312
MODEL - 1686747730,1686747756.488,1.0,0.0,0.8,0.1311
MODEL - 1686747730,1686747756.509,1.0,0.0,0.9,0.0323
MODEL - 1686747730,1686747756.537,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747756.565,0.95,0.05,0.9,0.1101
MODEL - 1686747730,1686747756.589,0.95,0.05,1.0,0.0197
MODEL - 1686747730,1686747756.607,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747756.632,1.0,0.0,0.7,0.2318
MODEL - 1686747730,1686747756.659,1.0,0.0,0.7,0.2318
MODEL - 1686747730,1686747756.686,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747756.706,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747756.73,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747756.759,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747756.786,1.0,0.0,0.7,0.2315
MODEL - 1686747730,1686747756.814,1.0,0.0,0.7,0.2314
MODEL - 1686747730,1686747756.837,1.0,0.0,0.7,0.2314
MODEL - 1686747730,1686747756.86,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747756.893,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747756.915,0.95,0.05,0.7,0.2315
MODEL - 1686747730,1686747756.938,0.95,0.05,0.9,0.11
MODEL - 1686747730,1686747756.954,1.0,0.0,1.0,0.0195
MODEL - 1686747730,1686747756.983,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747757.003,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.024,1.0,0.0,0.9,0.033
MODEL - 1686747730,1686747757.046,1.0,0.0,1.0,0.0195
MODEL - 1686747730,1686747757.07,1.0,0.0,0.7,0.2316
MODEL - 1686747730,1686747757.092,1.0,0.0,0.9,0.1099
MODEL - 1686747730,1686747757.116,1.0,0.0,0.9,0.1099
MODEL - 1686747730,1686747757.136,1.0,0.0,0.9,0.0326
MODEL - 1686747730,1686747757.158,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747757.178,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.203,1.0,0.0,0.9,0.1099
MODEL - 1686747730,1686747757.224,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747757.247,0.95,0.05,0.9,0.0327
MODEL - 1686747730,1686747757.264,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747757.291,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747757.314,1.0,0.0,0.9,0.0328
MODEL - 1686747730,1686747757.338,1.0,0.0,1.0,0.0194
MODEL - 1686747730,1686747757.358,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747757.378,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747757.405,1.0,0.0,1.0,0.0195
MODEL - 1686747730,1686747757.427,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.457,1.0,0.0,0.9,0.1099
MODEL - 1686747730,1686747757.483,1.0,0.0,0.7,0.231
MODEL - 1686747730,1686747757.509,1.0,0.0,0.7,0.2309
MODEL - 1686747730,1686747757.534,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.557,0.95,0.05,1.0,0.0195
MODEL - 1686747730,1686747757.584,0.95,0.05,0.9,0.1099
MODEL - 1686747730,1686747757.605,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747757.636,1.0,0.0,0.9,0.1098
MODEL - 1686747730,1686747757.659,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747757.686,1.0,0.0,0.7,0.2313
MODEL - 1686747730,1686747757.713,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.742,1.0,0.0,1.0,0.0003
MODEL - 1686747730,1686747757.769,1.0,0.0,0.7,0.231
MODEL - 1686747730,1686747757.799,1.0,0.0,0.9,0.0322
MODEL - 1686747730,1686747757.824,1.0,0.0,0.9,0.0321
MODEL - 1686747730,1686747757.856,1.0,0.0,0.7,0.2308
MODEL - 1686747730,1686747757.879,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747757.905,1.0,0.0,0.9,0.0319
MODEL - 1686747730,1686747757.927,0.95,0.05,0.9,0.032
MODEL - 1686747730,1686747757.951,0.95,0.05,0.7,0.2309
MODEL - 1686747730,1686747757.97,1.0,0.0,0.7,0.231
MODEL - 1686747730,1686747758.001,1.0,0.0,0.9,0.0323
MODEL - 1686747730,1686747758.025,1.0,0.0,0.7,0.2309
MODEL - 1686747730,1686747758.046,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747758.069,1.0,0.0,1.0,0.0193
MODEL - 1686747730,1686747758.088,1.0,0.0,0.7,0.2307
